EMP_ID,ANNUAL_RATE,HRLY_RATE,JOB_SATISFACTION,NUMBER_OF_TEAM_CHANGED,HIRE_MONTH,REHIRE,IS_FIRST_JOB,TRAVELLED_REQUIRED,PERFORMANCE_RATING,DISABLED_EMP,DISABLED_VET,EDUCATION_LEVEL,,JOB_GROUP,PREVYR_1,PREVYR_2,PREVYR_3,PREVYR_4,PREVYR_5,STATUS,TERMINATION_YEAR
4367723644,49385,31,5,2,December,FALSE,N,Y,2,N,N,LEVEL 3,,Production & Operations,3,3,3,3,0,A,na
8568858436,98164,56,4,3+,September,FALSE,Y,N,3,N,N,LEVEL 1,,Demand Planning,3,3,0,0,0,T,2015
8222429478,74653,43,5,2,December,FALSE,N,N,2,N,N,LEVEL 1,,Marketing - Direct,3,0,3,0,0,A,na
8712187768,82671,44,4,2,September,FALSE,N,N,1,N,N,LEVEL 2,,Technical Packaging,0,0,0,0,0,T,2013
1080761502,44911,26,3,3+,December,FALSE,Y,N,5,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
7541769669,44918,26,1,0,April,FALSE,N,N,1,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,A,na
1003307020,85604,46,4,2,December,TRUE,N,N,1,N,N,LEVEL 1,,eCommerce,0,0,0,0,0,T,2013
4386184764,116548,62,3,2,March,FALSE,Y,N,3,N,N,LEVEL 1,,Sourcing,1,2,2,3,0,A,na
3632505044,114512,60,3,2,October,FALSE,N,N,4,Y,N,LEVEL 1,,Finance,3,2,3,0,0,T,2016
1552413890,60437,35,4,3,November,FALSE,Y,N,4,N,N,LEVEL 1,,Creative Service/Copy,0,0,0,0,0,T,2015
7445252143,70557,44,2,1,September,FALSE,N,N,4,N,N,LEVEL 1,,Marketing - Direct,0,0,5,0,0,A,na
3326151249,140895,75,1,1,September,FALSE,N,N,1,N,N,LEVEL 1,,Supply Chain Administration,2,2,2,3,0,A,na
3803002050,112258,59,3,2,April,FALSE,N,Y,4,N,N,LEVEL 5,,Marketing - Direct,3,0,0,0,0,T,2014
7874714362,215857,112,4,3,August,FALSE,Y,Y,1,N,N,LEVEL 1,,Marketing - Global,2,1,0,0,0,A,na
6120526453,121420,69,2,0,October,FALSE,N,N,2,N,N,LEVEL 3,,IT Business Applications,2,2,3,0,0,T,2016
6005005832,95702,53,3,3,August,FALSE,N,Y,1,N,N,LEVEL 2,,Digital,1,2,1,0,0,A,na
8806196353,77914,47,2,0,October,FALSE,N,N,2,Y,N,LEVEL 5,,IT Technologies and Infrstrctr,2,2,2,3,0,A,na
4983854724,88961,50,3,3+,May,FALSE,N,N,3,N,Y,LEVEL 1,,Marketing - Direct,0,0,0,0,0,T,2014
4473009682,250619,128,4,3+,June,FALSE,N,N,4,N,N,LEVEL 2,,Digital,2,2,2,0,0,A,na
3596457865,224429,116,2,0,April,TRUE,N,N,4,Y,N,LEVEL 1,,Market Research,2,2,1,2,0,A,na
7319120668,71518,41,3,2,May,FALSE,N,N,5,N,N,LEVEL 3,,R&I Development/Pre-Develpmnt,2,3,3,0,0,T,2016
5044997021,62103,39,2,0,December,FALSE,N,N,3,N,N,LEVEL 1,,Marketing - Direct,0,0,0,0,0,T,2016
5266684633,73554,45,1,1,September,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,5,0,0,0,0,T,2014
8373816088,27399,18,3,2,December,FALSE,N,Y,5,N,N,LEVEL 5,,Production & Operations,0,3,0,0,0,T,2015
8964878499,28209,20,1,1,August,FALSE,N,N,4,N,Y,LEVEL 5,,Production & Operations,0,0,0,3,0,A,na
1298510360,50433,29,4,2,December,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2014
8413591371,62790,38,2,0,September,FALSE,N,N,5,N,N,LEVEL 1,,Marketing - Direct,0,0,0,0,0,T,2016
5751598245,53946,30,1,0,July,FALSE,N,N,3,N,Y,LEVEL 3,,General Administration,3,2,2,0,0,A,na
3634887162,125855,68,4,3+,December,FALSE,N,N,2,N,N,LEVEL 3,,Creative Service/Copy,1,2,2,3,0,A,na
7128435528,58933,33,3,3+,December,FALSE,N,N,2,N,N,LEVEL 3,,Flows & Sub-Contracting,0,0,0,0,0,T,2013
2884412198,95895,54,3,3+,February,TRUE,N,N,1,N,N,LEVEL 2,,Package Development,1,2,2,5,0,A,na
4430349890,119510,65,3,3,October,FALSE,N,N,5,N,N,LEVEL 3,,Digital,2,2,0,0,0,T,2015
3525694317,225948,113,1,0,August,FALSE,N,Y,4,N,N,LEVEL 1,,Finance,2,2,2,0,0,A,na
1197949626,105963,57,3,2,April,FALSE,N,N,4,N,N,LEVEL 1,,Marketing - Direct,0,0,0,0,0,T,2014
4218854193,185687,97,2,0,April,TRUE,N,N,4,N,N,LEVEL 1,,IT Digital,2,2,2,3,0,A,na
4539985638,109352,57,3,2,October,FALSE,Y,N,1,N,N,LEVEL 1,,IT Business Applications,2,3,0,0,0,T,2015
2415005086,62612,36,5,3+,November,FALSE,N,N,5,N,N,LEVEL 1,,Industrial Quality,3,5,0,0,0,T,2015
3174027320,66690,40,5,3+,September,FALSE,N,N,4,N,N,LEVEL 1,,Flows & Sub-Contracting,2,0,0,0,0,T,2014
5232793654,330906,167,4,3,October,FALSE,Y,N,5,N,N,LEVEL 1,,Marketing - Direct,2,3,2,3,0,A,na
8208160210,82737,49,5,2,March,FALSE,N,N,2,Y,N,LEVEL 1,,General Administration,0,2,2,0,0,T,2016
8052748885,103819,56,1,1,June,TRUE,N,N,1,N,N,LEVEL 3,,Manufacturing Supply Chain,2,2,3,3,0,A,na
7763617126,38158,26,4,2,December,FALSE,N,N,4,N,N,LEVEL 2,,Physical Flows,0,0,0,0,0,A,na
8270618085,177669,94,1,1,June,FALSE,N,Y,4,N,N,LEVEL 4,,Finance,2,3,2,3,0,A,na
2319625187,72064,43,1,0,October,FALSE,N,N,4,N,N,LEVEL 4,,Production & Operations,3,3,5,0,0,T,2016
8531133088,88382,51,4,3+,February,FALSE,N,Y,1,N,N,LEVEL 1,,Customer Care,2,1,2,2,0,A,na
2826216544,70071,39,3,3+,June,FALSE,N,N,4,N,N,LEVEL 4,,Manufacturing Supply Chain,3,3,3,3,0,A,na
5201908225,62964,38,1,1,December,FALSE,N,N,2,N,N,LEVEL 4,,Physical Flows,3,3,3,3,0,A,na
5935396019,112715,62,2,1,December,FALSE,N,N,3,N,N,LEVEL 2,,Finance,2,2,2,3,0,A,na
2999339061,121092,66,2,0,October,FALSE,N,Y,4,N,N,LEVEL 1,,Market Research,2,2,3,0,0,T,2016
7561401115,40854,30,1,0,June,TRUE,N,N,1,N,N,LEVEL 4,,Marketing Support/Services,3,0,0,0,0,T,2016
6403381663,60330,33,1,0,November,FALSE,N,Y,1,N,N,LEVEL 3,,Demand Planning,3,3,0,0,0,T,2015
2011897619,48288,29,1,0,February,FALSE,N,Y,4,Y,N,LEVEL 4,,Customer Care,3,3,3,3,0,A,na
1391884390,54066,35,5,3,September,FALSE,N,N,5,N,N,LEVEL 3,,Market Supply Logistics,2,2,2,5,0,A,na
1370281642,157259,83,4,2,September,FALSE,N,N,1,N,N,LEVEL 1,,Marketing - Direct,2,2,0,0,0,T,2015
5527567096,77869,42,5,2,September,TRUE,N,N,2,N,N,LEVEL 3,,Industrial Quality,3,3,3,5,0,A,na
3433550080,87542,48,3,2,April,FALSE,Y,N,1,N,N,LEVEL 2,,Market Supply Logistics,2,2,2,5,0,A,na
4721569268,112644,60,4,2,August,FALSE,N,N,5,N,N,LEVEL 2,,Marketing - Direct,2,3,0,0,0,T,2015
8234627876,87124,51,4,2,October,FALSE,N,N,5,N,N,LEVEL 1,,R&I Evaluation,3,5,0,0,0,T,2015
2268586555,78269,43,1,1,May,FALSE,N,N,2,N,N,LEVEL 3,,Marketing - Direct,3,0,3,0,0,T,2016
8808042910,59960,36,4,3+,February,FALSE,Y,N,2,N,N,LEVEL 1,,Demand Planning,3,2,0,0,0,T,2015
6618508893,64233,40,2,0,April,TRUE,N,Y,3,N,N,LEVEL 4,,Market Supply Logistics,0,0,0,0,0,T,2013
5329772823,74294,41,2,0,December,FALSE,N,N,5,N,N,LEVEL 1,,Supply Chain Finance,5,0,0,0,0,T,2014
1421462202,84842,46,3,2,April,FALSE,N,N,3,N,N,LEVEL 1,,Market Supply Logistics,2,3,2,5,0,A,na
5792460616,172739,92,3,2,March,FALSE,N,N,4,N,N,LEVEL 3,,Marketing - Direct,0,1,1,0,0,A,na
8135766792,68624,43,3,3,January,FALSE,N,N,1,N,N,LEVEL 1,,Accounting,2,3,3,3,0,A,na
5197835787,43177,26,1,0,September,TRUE,N,N,1,N,N,LEVEL 1,,Marketing Support/Services,3,0,0,0,0,T,2014
2377828429,38427,24,2,1,June,FALSE,N,Y,2,Y,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2013
5111018179,57287,33,1,0,September,FALSE,N,N,1,N,N,LEVEL 3,,Industrial Quality,3,2,3,0,0,A,na
9150764607,120743,62,2,1,June,FALSE,N,N,5,N,N,LEVEL 5,,Finance,2,2,3,5,0,A,na
7736615474,98242,56,5,2,September,FALSE,N,Y,2,N,N,LEVEL 1,,R&I General Management,5,0,0,0,0,T,2014
3890925619,108763,60,2,1,May,FALSE,N,N,2,N,N,LEVEL 1,,Quality Assurance,2,3,0,0,0,T,2015
5511663814,140540,76,4,3+,January,FALSE,N,N,3,N,N,LEVEL 3,,Customer Relationship Mgmt,2,3,3,3,0,A,na
3709493449,123776,67,1,1,September,FALSE,N,N,5,N,N,LEVEL 3,,Industrial Quality,2,2,2,3,0,A,na
1265896687,98214,55,2,1,March,FALSE,N,N,4,N,N,LEVEL 3,,Industrial Quality,3,3,0,0,0,T,2015
3862512367,110690,58,1,1,October,FALSE,N,N,5,N,N,LEVEL 3,,Finance,4,3,0,0,0,T,2015
1810875684,87770,49,5,3+,March,FALSE,N,Y,2,N,N,LEVEL 4,,Human Resources,0,0,0,0,0,T,2015
1740350883,91782,48,2,0,June,FALSE,N,N,1,Y,N,LEVEL 1,,Sourcing,2,2,3,2,0,A,na
1697830416,72739,40,4,3,July,FALSE,N,N,5,Y,N,LEVEL 2,,Production & Operations,1,2,0,0,0,T,2015
8550803097,86664,51,1,0,December,TRUE,N,N,2,N,N,LEVEL 1,,Human Resources,1,2,2,0,0,A,na
3299412659,101649,53,1,1,May,FALSE,N,N,3,N,N,LEVEL 2,,Finance,3,0,0,0,0,T,2014
8268954103,230791,118,2,0,August,FALSE,N,Y,1,N,N,LEVEL 4,,Finance,1,2,3,5,0,A,na
5451151284,33991,21,5,3+,June,FALSE,N,N,4,N,N,LEVEL 1,,Physical Flows,2,2,0,0,0,A,na
8273278046,92067,50,4,3,May,FALSE,N,Y,3,N,N,LEVEL 2,,Web,0,0,0,0,0,A,na
5356980289,35120,22,2,0,February,FALSE,N,Y,4,N,N,LEVEL 5,,Production & Operations,0,0,0,0,0,T,2014
7683300069,42159,26,1,0,February,FALSE,N,N,5,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
3518415698,73633,42,4,2,November,FALSE,N,N,3,N,N,LEVEL 3,,Human Resources,2,3,0,0,0,T,2015
4656488283,35379,22,1,0,February,FALSE,N,Y,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
8452779871,65941,39,2,0,November,FALSE,N,N,2,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
6957062582,76316,43,3,3,June,FALSE,N,N,3,N,N,LEVEL 3,,Industrial Quality,3,0,0,0,0,T,2014
6262941171,89723,48,1,1,January,FALSE,N,N,3,N,N,LEVEL 2,,Human Resources,0,0,0,0,0,T,2014
2789691475,156471,83,1,0,December,FALSE,N,N,4,N,N,LEVEL 3,,R&I Development/Pre-Develpmnt,2,2,3,3,0,A,na
8394871567,47419,28,2,0,December,FALSE,N,Y,2,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,T,2015
2162164218,56707,34,5,3,January,FALSE,N,N,3,N,N,LEVEL 3,,Social Media,0,0,0,0,0,T,2015
4423879728,144950,75,3,2,September,FALSE,N,N,4,N,N,LEVEL 3,,Social Media,2,2,2,3,0,A,na
5725396441,50143,30,2,0,November,FALSE,N,N,2,N,N,LEVEL 5,,Production & Operations,2,0,0,0,0,A,na
9361369494,105690,57,4,2,May,FALSE,N,N,4,N,N,LEVEL 5,,eCommerce,2,2,2,2,0,A,na
7195801704,74535,42,4,3,April,FALSE,N,N,2,N,N,LEVEL 2,,R&I Development/Pre-Develpmnt,0,3,2,3,0,T,2017
7849451048,117132,65,3,3,October,FALSE,Y,N,4,N,N,LEVEL 3,,Production & Operations,1,1,2,5,0,A,na
4752867880,405607,200,4,2,August,FALSE,N,N,5,N,N,LEVEL 1,,Finance,0,1,1,1,0,A,na
5807650626,61881,39,3,2,November,FALSE,N,N,4,Y,N,LEVEL 2,,R&I Evaluation,2,3,3,5,0,A,na
4880519611,133331,72,1,1,March,FALSE,N,N,5,N,N,LEVEL 3,,Digital,2,3,0,0,0,T,2015
6385466985,80956,46,2,1,April,FALSE,N,Y,5,N,N,LEVEL 4,,R&I Development/Pre-Develpmnt,2,2,3,5,0,A,na
7644564432,108810,59,4,3+,April,FALSE,N,Y,4,N,Y,LEVEL 2,,R&I Development/Pre-Develpmnt,3,2,2,5,0,A,na
5707981185,311719,158,1,0,November,FALSE,N,N,4,N,N,LEVEL 3,,General Management,0,0,0,0,0,A,na
3236716747,101805,56,2,1,August,FALSE,N,N,3,N,N,LEVEL 3,,Human Resources,0,0,0,0,0,A,na
4728149410,60699,33,3,3,October,FALSE,N,N,1,N,N,LEVEL 2,,Marketing - Direct,0,0,0,0,0,T,2015
8330231538,178084,89,5,2,May,FALSE,N,N,4,N,N,LEVEL 1,,Digital,2,2,2,5,0,A,na
1381521818,88992,53,3,3,November,FALSE,Y,N,3,N,N,LEVEL 1,,Marketing - Global,1,1,3,0,0,A,na
5263893124,54070,37,5,2,August,FALSE,N,N,1,N,N,LEVEL 2,,Production & Operations,0,0,0,0,0,A,na
4963011170,59836,35,5,2,September,FALSE,N,N,2,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,T,2014
5240120064,96596,55,4,2,April,FALSE,Y,N,1,Y,N,LEVEL 1,,Production & Operations,3,5,0,0,0,T,2015
4343629227,133357,71,2,0,February,FALSE,N,N,3,N,N,LEVEL 3,,Finance,3,0,0,0,0,A,na
5071502376,52056,31,5,3+,September,TRUE,N,N,2,Y,N,LEVEL 2,,Production & Operations,0,0,1,0,0,A,na
8679750814,165699,87,3,2,March,FALSE,N,N,1,Y,N,LEVEL 1,,Market Supply Logistics,3,0,2,3,0,A,na
9110281523,163473,86,2,0,April,FALSE,N,Y,4,N,Y,LEVEL 5,,Market Supply Logistics,2,2,2,3,0,A,na
2292995397,35177,23,2,1,December,FALSE,N,N,3,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
4216332657,135346,74,2,0,August,FALSE,N,N,1,N,N,LEVEL 3,,Technical Packaging,3,2,2,3,0,A,na
6877209222,36062,24,4,3+,June,FALSE,N,Y,1,N,N,LEVEL 3,,Production & Operations,0,0,3,0,0,T,2017
9169077720,85852,50,4,2,December,FALSE,N,N,3,Y,N,LEVEL 1,,Demand Planning,3,3,2,5,0,A,na
8914483975,52181,33,2,0,June,FALSE,N,N,1,N,Y,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
4656174975,150749,82,2,0,July,FALSE,N,N,3,N,Y,LEVEL 3,,Finance,2,2,1,5,0,A,na
1629518807,122308,69,2,1,April,FALSE,N,N,3,N,N,LEVEL 5,,Sourcing,5,0,0,0,0,T,2014
9761528137,57614,36,1,0,July,FALSE,N,N,5,N,N,LEVEL 5,,Marketing - Global,0,3,5,0,0,T,2016
5141717142,145862,77,3,3,August,FALSE,N,N,5,N,Y,LEVEL 2,,Human Resources,2,2,2,5,0,A,na
1838638996,90510,49,4,2,April,FALSE,N,N,4,Y,N,LEVEL 5,,Marketing - Direct,2,3,3,0,0,A,na
5373196566,49733,29,5,2,July,FALSE,N,N,4,N,N,LEVEL 2,,R&I Evaluation,3,3,3,5,0,T,2017
8287043272,42176,27,3,3+,January,FALSE,N,Y,4,N,N,LEVEL 2,,General Administration,0,0,0,0,0,T,2015
1576613765,140940,75,1,1,July,FALSE,N,N,5,N,Y,LEVEL 1,,Applied Research,1,1,1,3,0,A,na
1770022774,62190,33,3,2,April,FALSE,N,N,2,N,N,LEVEL 1,,Creative Service/Copy,0,0,0,0,0,T,2015
1870424024,60776,33,3,3,October,FALSE,N,N,4,N,N,LEVEL 5,,Creative Service/Copy,3,2,0,0,0,T,2017
1808082829,140550,72,2,1,May,FALSE,N,Y,4,N,N,LEVEL 3,,Demand Planning,1,2,0,0,0,A,na
4391695958,62386,40,5,3+,January,TRUE,N,N,5,N,Y,LEVEL 1,,R&I Evaluation,2,2,5,0,0,T,2016
4486167369,63289,36,2,0,February,TRUE,N,N,3,N,N,LEVEL 3,,Flows & Sub-Contracting,5,0,0,0,0,T,2014
5767119369,75620,45,2,0,February,FALSE,N,N,3,N,N,LEVEL 4,,Social Media,2,3,3,1,0,T,2017
5401609522,54550,32,3,2,June,FALSE,N,N,4,N,N,LEVEL 2,,Physical Flows,2,1,2,0,0,A,na
5986100021,48745,32,2,0,October,FALSE,N,N,2,N,N,LEVEL 1,,Physical Flows,0,2,0,0,0,A,na
3431552320,100970,57,3,2,November,FALSE,N,N,5,N,N,LEVEL 2,,Market Supply Logistics,2,2,2,2,0,T,2017
7751556160,115854,63,5,3+,July,FALSE,N,N,5,N,N,LEVEL 3,,Marketing - Global,2,2,0,0,0,A,na
4228662154,100510,54,3,2,May,FALSE,N,N,1,N,Y,LEVEL 1,,Marketing - Direct,2,2,2,5,0,A,na
8371877402,47032,32,3,3,April,FALSE,N,N,4,N,N,LEVEL 2,,Physical Flows,0,3,0,0,0,T,2015
7960104909,39615,24,2,0,November,FALSE,N,N,2,N,N,LEVEL 3,,Physical Flows,2,3,2,0,0,A,na
7377621975,37219,25,1,0,January,FALSE,N,N,5,N,N,LEVEL 1,,Physical Flows,3,3,2,0,0,A,na
5233744586,147068,77,4,3,November,FALSE,N,N,5,N,N,LEVEL 2,,R&I General Management,0,2,3,3,0,A,na
5503863323,111967,59,2,1,August,FALSE,N,N,1,N,N,LEVEL 4,,Human Resources,2,0,0,0,0,A,na
6170245613,40938,25,1,0,March,FALSE,N,N,2,N,N,LEVEL 4,,Physical Flows,3,3,0,0,0,A,na
8145541652,51926,35,5,3,August,FALSE,N,N,1,N,N,LEVEL 3,,Production & Operations,0,0,0,0,0,A,na
3008968714,39564,26,3,2,July,FALSE,N,N,1,N,N,LEVEL 3,,Physical Flows,2,0,2,0,0,A,na
4441164058,153805,81,5,2,April,FALSE,N,N,5,N,N,LEVEL 2,,Marketing - Global,3,3,2,5,0,A,na
5548176870,107678,59,4,3+,July,FALSE,N,N,5,Y,N,LEVEL 1,,Demand Planning,3,0,0,0,0,T,2015
5969821121,60052,35,1,1,September,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,2,0,0,0,0,A,na
2443917077,100583,58,1,1,March,FALSE,N,Y,1,N,N,LEVEL 4,,Plant Management,2,3,3,0,0,A,na
5504821600,83220,45,5,3+,November,TRUE,N,Y,1,N,N,LEVEL 3,,R&I Development/Pre-Develpmnt,2,2,2,5,0,A,na
6328767889,97226,55,2,1,June,FALSE,N,N,3,N,N,LEVEL 4,,R&I General Management,0,3,5,0,0,T,2016
6220387727,124626,66,1,1,April,FALSE,N,N,4,N,N,LEVEL 2,,R&I General Management,0,0,1,5,0,A,na
5228449500,75924,43,4,3,October,TRUE,N,N,1,N,Y,LEVEL 1,,Human Resources,0,0,0,0,0,T,2013
4631067575,70550,38,2,1,June,FALSE,N,N,1,Y,N,LEVEL 5,,Human Resources,0,0,0,0,0,A,na
2770179276,203607,106,5,3+,May,FALSE,N,Y,3,N,N,LEVEL 1,,Marketing - Direct,3,2,0,0,0,T,2016
1736611483,125805,66,1,1,August,FALSE,N,Y,2,N,N,LEVEL 1,,Digital,1,2,0,0,0,A,na
8990348149,97226,53,1,0,December,TRUE,N,N,3,Y,N,LEVEL 1,,Marketing - Global,2,2,5,0,0,A,na
4693580269,107670,58,2,0,September,FALSE,N,N,1,N,N,LEVEL 1,,Creative Service/Copy,0,0,0,0,0,T,2015
5901205169,90597,50,1,0,July,FALSE,N,N,3,N,N,LEVEL 3,,Marketing - Global,2,1,2,0,0,A,na
2145590016,64223,37,4,3+,December,FALSE,N,N,1,Y,Y,LEVEL 1,,R&I General Management,2,5,0,0,0,T,2015
8261800199,75188,43,2,0,April,FALSE,N,N,3,N,Y,LEVEL 1,,Package Development,3,3,3,0,0,T,2017
7817486009,30040,20,1,0,December,FALSE,N,N,2,N,N,LEVEL 1,,Physical Flows,0,0,0,0,0,T,2014
8901805423,86414,46,2,0,December,FALSE,N,Y,2,N,N,LEVEL 1,,Human Resources,0,0,0,0,0,T,2016
3820527048,162341,83,4,3,September,FALSE,N,N,3,N,N,LEVEL 1,,Technical Packaging,2,2,2,0,0,A,na
7985327674,73627,45,3,3,January,FALSE,N,N,2,N,N,LEVEL 1,,Sourcing,5,3,0,0,0,T,2016
1715361010,68921,40,5,2,June,FALSE,N,Y,4,N,N,LEVEL 1,,R&I Development/Pre-Develpmnt,3,3,3,5,0,A,na
2823905618,45006,31,5,3+,April,TRUE,N,N,2,N,N,LEVEL 3,,Production & Operations,2,0,0,0,0,A,na
6189899395,54722,37,1,1,July,FALSE,N,N,3,N,N,LEVEL 3,,Human Resources,0,2,0,0,0,T,2016
5507179484,178997,94,5,3,August,FALSE,N,Y,5,N,Y,LEVEL 3,,Sourcing,3,0,0,0,0,T,2015
5303933646,36182,24,4,3,July,FALSE,N,N,3,N,N,LEVEL 5,,Physical Flows,3,3,3,0,0,A,na
8806421686,36861,26,3,3+,June,FALSE,N,N,5,N,N,LEVEL 1,,Physical Flows,3,3,0,0,0,A,na
4283929129,35990,22,1,0,May,TRUE,N,N,5,N,N,LEVEL 4,,Physical Flows,0,0,0,0,0,T,2015
4941913578,325041,163,5,3,April,FALSE,N,N,5,N,N,LEVEL 2,,General Management,0,0,1,0,0,A,na
8673341183,38356,26,1,1,January,FALSE,N,N,1,N,N,LEVEL 3,,Physical Flows,3,0,0,0,0,T,2016
3180297460,74441,43,3,3,September,FALSE,N,N,5,N,N,LEVEL 1,,Marketing Support/Services,0,3,0,0,0,T,2015
3008656554,234764,118,4,2,November,FALSE,N,N,2,N,N,LEVEL 3,,eCommerce,1,1,2,0,0,A,na
8843096014,21567,17,3,2,August,FALSE,N,N,4,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,T,2014
2381861854,73688,45,3,3,April,FALSE,N,Y,3,N,N,LEVEL 2,,Finance,2,0,0,0,0,T,2015
1098198962,86685,46,5,2,March,FALSE,N,N,5,N,N,LEVEL 2,,Marketing - Direct,3,3,0,0,0,T,2015
3561815757,196736,101,2,0,November,FALSE,N,N,3,Y,N,LEVEL 2,,Digital,0,3,0,0,0,T,2016
7879411337,115565,62,2,1,November,FALSE,N,N,4,N,N,LEVEL 1,,R&I General Management,0,2,5,0,0,T,2016
1343228665,128284,73,2,0,December,FALSE,N,N,1,N,Y,LEVEL 1,,R&I Safety Evaluation,3,2,2,0,0,A,na
6803527781,66816,41,2,1,January,FALSE,N,N,1,N,N,LEVEL 1,,Digital,0,0,0,0,0,A,na
1796417781,38730,23,1,1,July,FALSE,N,N,3,N,N,LEVEL 3,,Accounts Payable,0,0,0,0,0,T,2014
6882502771,42851,28,2,0,January,FALSE,N,N,3,N,N,LEVEL 1,,Accounts Payable,3,3,3,0,0,A,na
3877692499,92324,53,1,1,August,TRUE,N,N,2,N,N,LEVEL 2,,R&I Development/Pre-Develpmnt,2,1,2,0,0,A,na
4785267606,80739,47,4,3,February,FALSE,N,N,5,N,N,LEVEL 1,,Human Resources,0,0,0,0,0,T,2014
2469889102,94836,53,3,3+,January,FALSE,N,N,4,Y,N,LEVEL 4,,Digital,3,2,2,0,0,A,na
3392906766,142055,74,3,3+,June,FALSE,N,N,1,N,N,LEVEL 2,,Human Resources,2,2,2,0,0,A,na
3221860065,142774,74,2,0,July,FALSE,N,Y,1,N,N,LEVEL 1,,Demand Planning,3,3,3,0,0,A,na
5317216520,115871,60,5,3,June,FALSE,Y,Y,5,N,N,LEVEL 1,,Customer Relationship Mgmt,1,2,5,0,0,A,na
6597527170,124096,64,5,3+,July,FALSE,N,N,3,N,N,LEVEL 3,,Digital,0,0,0,0,0,T,2015
8412603508,190557,101,5,3,September,FALSE,N,N,2,N,N,LEVEL 2,,Marketing - Direct,0,0,0,0,0,T,2014
4619315000,46655,29,5,3,May,FALSE,N,N,1,N,N,LEVEL 1,,Production & Operations,2,0,0,0,0,A,na
7713826737,61831,34,2,1,August,FALSE,N,Y,3,N,N,LEVEL 3,,R&I Evaluation,2,3,5,0,0,T,2016
4719587854,153808,84,5,3,April,FALSE,N,N,4,Y,N,LEVEL 1,,Public Relations,2,2,2,0,0,T,2017
4994455607,139532,73,1,1,April,FALSE,N,Y,2,N,N,LEVEL 3,,Digital,3,2,2,0,0,A,na
7870733991,143852,74,1,0,December,FALSE,N,N,1,N,N,LEVEL 4,,Web,1,3,0,0,0,T,2016
6323815632,110675,57,3,3,May,FALSE,N,N,3,N,N,LEVEL 3,,Web,0,0,0,0,0,T,2014
6905918649,88058,46,1,0,March,TRUE,N,N,4,N,N,LEVEL 4,,R&I General Management,3,5,0,0,0,T,2015
4931249647,79553,48,1,0,June,FALSE,N,N,2,N,N,LEVEL 1,,R&I Evaluation,2,3,3,0,0,A,na
1448017929,94096,51,2,0,July,TRUE,N,N,2,N,N,LEVEL 1,,Applied Research,2,3,3,0,0,A,na
7035803367,74242,44,2,1,April,TRUE,N,Y,3,N,Y,LEVEL 3,,Plant & Facilities Maintenance,3,0,0,0,0,A,na
8641891468,420701,207,4,2,July,FALSE,N,N,1,Y,Y,LEVEL 1,,General Management,0,0,0,0,0,A,na
8536855503,105827,58,1,0,March,FALSE,N,Y,2,N,N,LEVEL 3,,Marketing - Global,0,1,2,0,0,A,na
7419989649,103401,56,1,0,June,TRUE,N,N,4,N,N,LEVEL 1,,Package Development,3,3,2,0,0,A,na
6040793727,103796,56,2,0,November,FALSE,N,N,2,N,N,LEVEL 1,,Sourcing,2,2,2,0,0,A,na
5813389623,250807,129,1,1,August,FALSE,N,Y,5,Y,N,LEVEL 1,,Marketing - Direct,2,2,0,0,0,A,na
2185955440,56584,36,3,3+,June,FALSE,Y,N,3,N,N,LEVEL 1,,Production & Operations,3,0,0,0,0,A,na
1205701268,44418,27,5,3+,November,FALSE,N,N,5,N,N,LEVEL 2,,Production & Operations,2,0,0,0,0,A,na
4589204071,138553,75,1,1,November,FALSE,N,Y,4,N,N,LEVEL 1,,Public Relations,3,0,2,0,0,A,na
8042101324,89344,48,4,3,October,TRUE,N,N,3,N,N,LEVEL 3,,Human Resources,2,2,2,0,0,A,na
3796155179,40759,29,2,0,August,FALSE,N,N,1,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
1239581452,47844,28,3,3,December,FALSE,N,Y,1,N,N,LEVEL 1,,Physical Flows,0,2,0,0,0,T,2016
9108996686,148361,79,3,3+,January,FALSE,N,Y,5,Y,N,LEVEL 3,,Industrial Quality,1,2,2,0,0,A,na
1518622606,40529,26,5,3,July,TRUE,N,Y,1,N,N,LEVEL 3,,Physical Flows,0,0,0,0,0,A,na
9014939256,37093,23,4,3+,July,FALSE,N,N,3,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
1935819138,35719,28,5,3,March,FALSE,Y,N,1,N,N,LEVEL 1,,Production & Operations,0,0,0,0,0,A,na
